Unnamed: 0,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
5286,536856,22940,FELTCRAFT CHRISTMAS FAIRY,8,2010-12-03 10:26:00,4.25,13370.0,United Kingdom,34.0
5314,536857,22507,MEMO BOARD RETROSPOT  DESIGN,1,2010-12-03 10:33:00,4.95,16883.0,United Kingdom,4.95
5324,536858,20750,RED RETROSPOT MINI CASES,2,2010-12-03 10:36:00,7.95,13520.0,Switzerland,15.9
5359,536860,21484,CHICK GREY HOT WATER BOTTLE,2,2010-12-03 10:43:00,3.45,16905.0,United Kingdom,6.9
5345,536859,22130,PARTY CONE CHRISTMAS DECORATION ,18,2010-12-03 10:43:00,0.85,12841.0,United Kingdom,15.3
5366,536861,22300,COFFEE MUG DOG + BALL DESIGN,6,2010-12-03 10:44:00,2.55,12427.0,Germany,15.3
5475,536863,21884,CAKES AND BOWS GIFT  TAPE,1,2010-12-03 11:19:00,0.65,17967.0,United Kingdom,0.65
5736,536874,22450,SILK PURSE BABUSHKA BLUE,1,2010-12-03 11:35:00,3.35,16891.0,United Kingdom,3.35
6352,536884,48185,DOORMAT FAIRY CAKE,1,2010-12-03 11:42:00,7.95,14589.0,United Kingdom,7.95
6390,536938,79321,CHILLI LIGHTS,72,2010-12-03 12:05:00,4.25,14680.0,United Kingdom,306.0
6409,536943,85018D,YULETIDE IMAGES S/6 PAPER BOXES,1,2010-12-03 12:11:00,2.55,17884.0,United Kingdom,2.55
6425,536944,20728,LUNCH BAG CARS BLUE,100,2010-12-03 12:20:00,1.45,12557.0,Spain,145.0
6462,536945,21411,GINGHAM HEART  DOORSTOP RED,4,2010-12-03 12:24:00,4.25,14083.0,United Kingdom,17.0
6507,536946,22450,SILK PURSE BABUSHKA BLUE,6,2010-12-03 12:28:00,3.35,13013.0,United Kingdom,20.1
6574,536956,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,2010-12-03 12:43:00,9.95,14210.0,United Kingdom,39.8
6601,536960,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2010-12-03 12:48:00,5.45,16477.0,United Kingdom,16.35
6603,536967,85099B,JUMBO BAG RED RETROSPOT,30,2010-12-03 12:57:00,1.95,12600.0,Germany,58.5
6604,536968,79321,CHILLI LIGHTS,48,2010-12-03 13:09:00,4.25,16013.0,United Kingdom,204.0
6607,536970,22423,REGENCY CAKESTAND 3 TIER,120,2010-12-03 13:12:00,10.95,17949.0,United Kingdom,1314.0
6613,536971,22844,VINTAGE CREAM DOG FOOD CONTAINER,4,2010-12-03 13:40:00,8.5,12779.0,Poland,34.0
6629,536972,22781,GUMBALL MAGAZINE RACK,2,2010-12-03 13:42:00,7.65,16926.0,United Kingdom,15.3
6647,536973,21179,NO JUNK MAIL METAL SIGN,6,2010-12-03 13:43:00,1.25,17787.0,United Kingdom,7.5
6670,536974,20750,RED RETROSPOT MINI CASES,2,2010-12-03 13:59:00,7.95,12682.0,France,15.9
6766,536976,21098,CHRISTMAS TOILET ROLL,10,2010-12-03 14:18:00,1.25,14723.0,United Kingdom,12.5
6780,536977,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,2010-12-03 14:18:00,2.95,17954.0,United Kingdom,29.5
6784,536980,22632,HAND WARMER RED RETROSPOT,10,2010-12-03 14:26:00,2.1,17819.0,United Kingdom,21.0
6971,536983,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2010-12-03 14:30:00,2.95,12712.0,Germany,17.7
7013,536985,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-03 14:40:00,3.95,15373.0,United Kingdom,15.8
7019,536986,22409,MONEY BOX BISCUITS DESIGN,12,2010-12-03 14:40:00,1.25,16140.0,United Kingdom,15.0
7058,536987,20773,BLUE PAISLEY NOTEBOOK,3,2010-12-03 14:54:00,1.65,17198.0,United Kingdom,4.95
7095,536988,22745,POPPY'S PLAYHOUSE BEDROOM ,2,2010-12-03 15:05:00,2.1,17238.0,United Kingdom,4.2
7139,536990,POST,POSTAGE,1,2010-12-03 15:14:00,28.0,12793.0,Portugal,28.0
7149,536992,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,36,2010-12-03 15:16:00,2.55,15769.0,United Kingdom,91.8
7169,536993,22867,HAND WARMER BIRD DESIGN,1,2010-12-03 15:19:00,2.1,14396.0,United Kingdom,2.1
7184,536994,22072,RED RETROSPOT TEA CUP AND SAUCER ,8,2010-12-03 15:25:00,3.75,14898.0,United Kingdom,30.0
7228,537022,85035C,ROSE 3 WICK MORRIS BOX CANDLE,4,2010-12-03 15:45:00,4.25,12725.0,Italy,17.0
7253,537023,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2010-12-03 16:02:00,1.65,16725.0,United Kingdom,1.65
7287,537026,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-03 16:35:00,1.95,12395.0,Belgium,19.5
7306,537030,20969,RED FLORAL FELTCRAFT SHOULDER BAG,8,2010-12-03 16:44:00,3.75,16455.0,United Kingdom,30.0
7366,537034,22837,HOT WATER BOTTLE BABUSHKA ,12,2010-12-03 17:20:00,4.65,13081.0,United Kingdom,55.8
7405,537036,22551,PLASTERS IN TIN SPACEBOY,1,2010-12-03 17:28:00,1.65,15545.0,United Kingdom,1.65
7425,537037,22633,HAND WARMER UNION JACK,24,2010-12-05 10:03:00,2.1,17243.0,United Kingdom,50.4
7430,537038,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2010-12-05 10:12:00,6.75,15465.0,United Kingdom,67.5
7438,C537039,20936,FORKED CACTUS CANDLE,-1,2010-12-05 10:25:00,2.95,15708.0,United Kingdom,-2.95
7440,537040,22423,REGENCY CAKESTAND 3 TIER,48,2010-12-05 10:27:00,10.95,13089.0,United Kingdom,525.6
7456,537041,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2010-12-05 10:36:00,2.95,16033.0,United Kingdom,5.9
7504,537042,17109D,FLOWER FAIRY INCENSE BOUQUET,2,2010-12-05 10:45:00,1.69,13838.0,United Kingdom,3.38
7520,C537043,22575,METAL MERRY CHRISTMAS WREATH,-6,2010-12-05 10:48:00,1.95,15351.0,United Kingdom,-11.7
7533,537044,22476,EMPIRE UNION JACK TV DINNER TRAY,3,2010-12-05 10:52:00,4.95,18055.0,United Kingdom,14.85
7560,537045,21907,I'M ON HOLIDAY METAL SIGN,1,2010-12-05 10:54:00,2.1,15038.0,United Kingdom,2.1
7585,537046,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-05 10:58:00,2.55,18109.0,United Kingdom,2.55
7612,537047,22865,HAND WARMER OWL DESIGN,5,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,10.5
7642,537049,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2010-12-05 11:04:00,2.95,16241.0,United Kingdom,17.7
7683,537050,22562,MONSTERS STENCIL CRAFT,5,2010-12-05 11:10:00,1.25,14800.0,United Kingdom,6.25
7743,537052,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2010-12-05 11:15:00,4.25,16839.0,United Kingdom,102.0
7745,537053,22926,IVORY GIANT GARDEN THERMOMETER,2,2010-12-05 11:38:00,5.95,16168.0,United Kingdom,11.9
7770,537054,85174,S/4 CACTI CANDLES,1,2010-12-05 11:40:00,4.95,16931.0,United Kingdom,4.95
7797,537055,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-05 11:45:00,2.95,16814.0,United Kingdom,17.7
7862,537058,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-12-05 11:51:00,4.65,13269.0,United Kingdom,18.6
7890,537059,22837,HOT WATER BOTTLE BABUSHKA ,1,2010-12-05 11:54:00,4.65,14813.0,United Kingdom,4.65
7941,537065,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2010-12-05 11:57:00,0.85,12567.0,France,10.2
7974,537077,21976,PACK OF 60 MUSHROOM CAKE CASES,4,2010-12-05 11:59:00,0.55,17062.0,United Kingdom,2.2
8000,537081,22301,COFFEE MUG CAT + BIRD DESIGN,18,2010-12-05 12:00:00,2.55,15332.0,Lithuania,45.9
8032,537111,22637,PIGGY BANK RETROSPOT ,1,2010-12-05 12:08:00,2.55,14810.0,United Kingdom,2.55
8043,537117,79321,CHILLI LIGHTS,48,2010-12-05 12:09:00,4.25,16353.0,United Kingdom,204.0
8130,537126,22210,WOOD STAMP SET BEST WISHES,1,2010-12-05 12:13:00,1.65,18118.0,United Kingdom,1.65
8163,537127,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-12-05 12:13:00,2.55,13831.0,United Kingdom,81.6
8187,537129,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,2010-12-05 12:15:00,1.65,13506.0,United Kingdom,19.8
8214,537130,22630,DOLLY GIRL LUNCH BOX,1,2010-12-05 12:23:00,1.95,17796.0,United Kingdom,1.95
8248,537131,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-05 12:26:00,1.65,15716.0,United Kingdom,8.25
8301,537133,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2010-12-05 12:29:00,2.95,18156.0,United Kingdom,5.9
8316,C537132,22788,BROCANTE COAT RACK,-2,2010-12-05 12:29:00,8.5,15221.0,United Kingdom,-17.0
8329,537134,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-05 12:34:00,0.95,16983.0,United Kingdom,0.95
8407,537135,85066,CREAM SWEETHEART MINI CHEST,2,2010-12-05 12:35:00,12.75,17059.0,United Kingdom,25.5
8532,537137,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2010-12-05 12:43:00,2.1,16327.0,United Kingdom,4.2
8570,537138,22439,6 ROCKET BALLOONS ,10,2010-12-05 12:44:00,0.65,17211.0,United Kingdom,6.5
8586,537139,22574,HEART WOODEN CHRISTMAS DECORATION,12,2010-12-05 12:47:00,0.85,17026.0,United Kingdom,10.2
8667,537141,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2010-12-05 12:57:00,2.1,15570.0,United Kingdom,4.2
8750,537144,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,2010-12-05 13:00:00,0.42,15880.0,United Kingdom,0.42
8815,537153,21918,SET 12 KIDS COLOUR  CHALK STICKS,17,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,7.14
8885,537154,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-12-05 13:05:00,1.45,15808.0,United Kingdom,5.8
8942,537156,85150,LADIES & GENTLEMEN METAL SIGN,2,2010-12-05 13:08:00,2.55,17858.0,United Kingdom,5.1
8962,537158,22633,HAND WARMER UNION JACK,16,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,33.6
9009,537160,20977,36 PENCILS TUBE WOODLAND,4,2010-12-05 13:18:00,1.25,14161.0,United Kingdom,5.0
9029,537163,22714,CARD BIRTHDAY COWBOY,12,2010-12-05 13:21:00,0.42,17863.0,United Kingdom,5.04
9059,537176,21754,HOME BUILDING BLOCK WORD,3,2010-12-05 13:26:00,5.95,16411.0,United Kingdom,17.85
9114,537192,22633,HAND WARMER UNION JACK,2,2010-12-05 13:42:00,2.1,16402.0,United Kingdom,4.2
9156,537193,22866,HAND WARMER SCOTTY DOG DESIGN,4,2010-12-05 13:49:00,2.1,15023.0,United Kingdom,8.4
9167,537194,22619,SET OF 6 SOLDIER SKITTLES,80,2010-12-05 13:53:00,3.39,17402.0,United Kingdom,271.2
9245,537196,84508B,STRIPES DESIGN TEDDY,1,2010-12-05 13:55:00,2.55,15426.0,United Kingdom,2.55
9298,537197,85055,FRENCH ENAMEL UTENSIL HOLDER,4,2010-12-05 14:02:00,3.75,12647.0,Germany,15.0
9327,537199,21811,CHRISTMAS HANGING HEART WITH BELL,1,2010-12-05 14:06:00,1.25,15894.0,United Kingdom,1.25
9361,537200,16014,SMALL CHINESE STYLE SCISSOR,4,2010-12-05 14:17:00,0.42,15867.0,United Kingdom,1.68
9468,537202,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-05 14:25:00,3.75,14506.0,United Kingdom,3.75
9526,537204,21497,FANCY FONTS BIRTHDAY WRAP,25,2010-12-05 14:45:00,0.42,15555.0,United Kingdom,10.5
9533,537205,20754,RETROSPOT RED WASHING UP GLOVES,6,2010-12-05 14:52:00,2.1,13034.0,United Kingdom,12.6
9620,537208,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-05 15:12:00,2.1,15889.0,United Kingdom,2.1
9688,537210,47559B,TEA TIME OVEN GLOVE,1,2010-12-05 15:15:00,1.25,15953.0,United Kingdom,1.25
9698,537211,21539,RED RETROSPOT BUTTER DISH,3,2010-12-05 15:18:00,4.95,16143.0,United Kingdom,14.85
9734,537212,POST,POSTAGE,4,2010-12-05 15:21:00,18.0,12720.0,Germany,72.0
9749,537214,20975,12 PENCILS SMALL TUBE RED RETROSPOT,144,2010-12-05 15:35:00,0.65,16422.0,United Kingdom,93.6
9759,537215,82484,WOOD BLACK BOARD ANT WHITE FINISH,36,2010-12-05 15:38:00,5.55,12747.0,United Kingdom,199.8
9777,537216,21906,PHARMACIE FIRST AID TIN,4,2010-12-05 15:40:00,6.75,15502.0,United Kingdom,27.0
9794,537218,84988,SET OF 72 PINK HEART PAPER DOILIES,24,2010-12-05 15:46:00,1.45,12763.0,Japan,34.8
9848,537219,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-12-05 15:47:00,4.25,14081.0,United Kingdom,4.25
9875,537221,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,2010-12-05 15:54:00,1.25,17965.0,United Kingdom,6.25
9890,537222,21894,POTTING SHED SEED ENVELOPES,1,2010-12-05 16:00:00,1.25,14404.0,United Kingdom,1.25
9910,537223,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2010-12-05 16:10:00,2.1,13579.0,United Kingdom,12.6
10017,537224,21900,"KEY FOB , SHED",3,2010-12-05 16:24:00,0.65,13174.0,United Kingdom,1.95
10152,537226,22389,PAPERWEIGHT SAVE THE PLANET,6,2010-12-06 08:34:00,2.55,15987.0,United Kingdom,15.3
10165,537227,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-12-06 08:42:00,4.65,17677.0,United Kingdom,18.6
10188,537231,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-06 09:21:00,4.65,13652.0,United Kingdom,18.6
10194,C537232,84840,SWEETHEART CARRY-ALL BASKET,-2,2010-12-06 09:31:00,8.5,12586.0,Italy,-17.0
10203,537233,22812,PACK 3 BOXES CHRISTMAS PANNETONE,24,2010-12-06 09:37:00,1.95,17428.0,United Kingdom,46.8
10204,C537234,22653,BUTTON BOX ,-20,2010-12-06 09:40:00,1.95,16161.0,United Kingdom,-39.0
10217,537236,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-12-06 09:52:00,6.75,16858.0,United Kingdom,13.5
10840,537239,21136,PAINTED METAL PEARS ASSORTED,8,2010-12-06 10:05:00,1.69,18219.0,United Kingdom,13.52
11421,537241,22834,HAND WARMER BABUSHKA DESIGN,12,2010-12-06 10:18:00,2.1,14293.0,United Kingdom,25.2
11445,537242,48111,DOORMAT 3 SMILEY CATS,2,2010-12-06 10:19:00,7.95,14748.0,United Kingdom,15.9
11457,537243,22632,HAND WARMER RED RETROSPOT,12,2010-12-06 10:19:00,2.1,16638.0,United Kingdom,25.2
11467,537244,21508,VINTAGE KID DOLLY CARD ,12,2010-12-06 10:20:00,0.42,17674.0,United Kingdom,5.04
11477,537246,20726,LUNCH BAG WOODLAND,10,2010-12-06 10:27:00,1.65,12808.0,Portugal,16.5
11480,537247,22174,PHOTO CUBE,48,2010-12-06 10:34:00,1.48,13094.0,United Kingdom,71.04
11486,537248,21289,LARGE STRIPES CHOCOLATE GIFT BAG,16,2010-12-06 10:36:00,1.25,15899.0,United Kingdom,20.0
11497,537250,22467,GUMBALL COAT RACK,6,2010-12-06 10:43:00,2.55,12708.0,Germany,15.3
11589,537254,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2010-12-06 11:01:00,4.95,15898.0,United Kingdom,9.9
11645,537257,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-06 11:10:00,7.95,17691.0,United Kingdom,15.9
11652,537258,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2010-12-06 11:16:00,0.85,17227.0,United Kingdom,1.7
11726,537265,21907,I'M ON HOLIDAY METAL SIGN,1,2010-12-06 11:26:00,2.1,15919.0,United Kingdom,2.1
11711,537262,22691,DOORMAT WELCOME SUNRISE,1,2010-12-06 11:26:00,7.95,15039.0,United Kingdom,7.95
11769,537298,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2010-12-06 11:37:00,0.85,13497.0,United Kingdom,10.2
11784,537301,22451,SILK PURSE BABUSHKA RED,3,2010-12-06 11:38:00,3.35,15860.0,United Kingdom,10.05
11798,537313,22784,LANTERN CREAM GAZEBO ,3,2010-12-06 11:42:00,4.95,15304.0,United Kingdom,14.85
11793,537312,21874,GIN AND TONIC MUG,12,2010-12-06 11:42:00,1.25,14189.0,United Kingdom,15.0
11800,C537320,35400,WOODEN BOX ADVENT CALENDAR ,-1,2010-12-06 11:47:00,8.95,14867.0,United Kingdom,-8.95
11807,537332,22863,SOAP DISH BROCANTE,8,2010-12-06 11:58:00,2.95,14344.0,United Kingdom,23.6
11813,C537333,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,2010-12-06 12:00:00,8.5,12474.0,Germany,-34.0
11837,537334,22865,HAND WARMER OWL DESIGN,3,2010-12-06 12:06:00,2.1,16719.0,United Kingdom,6.3
11872,537335,84522,PINK PARTY SUNGLASSES,1,2010-12-06 12:15:00,1.95,15048.0,United Kingdom,1.95
11904,537346,21352,EUCALYPTUS & PINECONE  WREATH,4,2010-12-06 12:21:00,6.75,15301.0,United Kingdom,27.0
11957,537351,84692,BOX OF 24 COCKTAIL PARASOLS,1,2010-12-06 12:23:00,0.42,16898.0,United Kingdom,0.42
11926,537350,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2010-12-06 12:23:00,0.42,14708.0,United Kingdom,10.08
12003,537359,22637,PIGGY BANK RETROSPOT ,4,2010-12-06 12:30:00,2.55,14825.0,United Kingdom,10.2
12007,537360,84946,ANTIQUE SILVER TEA GLASS ETCHED,72,2010-12-06 12:31:00,1.06,18113.0,United Kingdom,76.32
12053,537362,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2010-12-06 12:34:00,1.65,17596.0,United Kingdom,4.95
12084,537365,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2010-12-06 12:38:00,0.85,15078.0,United Kingdom,10.2
12100,537366,22436,12 COLOURED PARTY BALLOONS,10,2010-12-06 12:39:00,0.65,14085.0,United Kingdom,6.5
12159,537369,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-06 12:41:00,4.25,17860.0,United Kingdom,4.25
12216,537370,20769,DAISY JOURNAL ,1,2010-12-06 12:44:00,2.55,13155.0,United Kingdom,2.55
12238,537371,22638,SET OF 4 NAPKIN CHARMS CROWNS ,6,2010-12-06 12:47:00,2.55,15028.0,United Kingdom,15.3
12257,537372,21931,JUMBO STORAGE BAG SUKI,2,2010-12-06 12:52:00,1.95,16919.0,United Kingdom,3.9
12359,537375,22747,POPPY'S PLAYHOUSE BATHROOM,2,2010-12-06 12:55:00,2.1,17019.0,United Kingdom,4.2
12339,537374,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-06 12:55:00,2.95,17259.0,United Kingdom,2.95
12402,C537373,22423,REGENCY CAKESTAND 3 TIER,-1,2010-12-06 12:55:00,12.75,14487.0,United Kingdom,-12.75
12412,537376,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,2010-12-06 12:59:00,2.1,16722.0,United Kingdom,25.2
12432,537377,22505,MEMO BOARD COTTAGE DESIGN,4,2010-12-06 13:01:00,4.95,15882.0,United Kingdom,19.8
12507,537382,22906,12 MESSAGE CARDS WITH ENVELOPES,4,2010-12-06 13:13:00,1.65,16710.0,United Kingdom,6.6
12468,537381,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-06 13:13:00,3.75,14667.0,United Kingdom,22.5
12540,C537383,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2010-12-06 13:17:00,4.25,16550.0,United Kingdom,-4.25
12541,537384,22633,HAND WARMER UNION JACK,10,2010-12-06 13:21:00,2.1,15984.0,United Kingdom,21.0
12584,537388,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-06 13:35:00,1.65,17682.0,United Kingdom,16.5
12618,537390,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2010-12-06 13:47:00,7.95,16658.0,United Kingdom,31.8
12681,537392,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-06 13:58:00,4.95,17068.0,United Kingdom,4.95
12764,537395,22085,PAPER CHAIN KIT SKULLS ,1,2010-12-06 14:05:00,2.95,15356.0,United Kingdom,2.95
12804,537396,75013B,"STRING OF 8 BUTTERFLIES,PINK",1,2010-12-06 14:08:00,1.65,17223.0,United Kingdom,1.65
12819,537397,21354,TOAST ITS - BEST MUM,12,2010-12-06 14:19:00,1.25,16817.0,United Kingdom,15.0
12867,537399,20658,RED RETROSPOT LUGGAGE TAG,1,2010-12-06 14:31:00,1.25,13030.0,United Kingdom,1.25
12919,537400,84836,ZINC METAL HEART DECORATION,2,2010-12-06 14:36:00,1.25,17191.0,United Kingdom,2.5
13036,537409,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,24,2010-12-06 15:00:00,1.65,15194.0,United Kingdom,39.6
13037,537410,22834,HAND WARMER BABUSHKA DESIGN,72,2010-12-06 15:03:00,2.1,14409.0,United Kingdom,151.2
13049,537415,22625,RED KITCHEN SCALES,3,2010-12-06 15:09:00,8.5,16654.0,United Kingdom,25.5
13052,C537414,POST,POSTAGE,-1,2010-12-06 15:09:00,4.41,16861.0,United Kingdom,-4.41
13054,C537416,22840,ROUND CAKE TIN VINTAGE RED,-1,2010-12-06 15:10:00,7.95,16138.0,United Kingdom,-7.95
13055,C537417,22960,JAM MAKING SET WITH JARS,-1,2010-12-06 15:12:00,4.25,13481.0,United Kingdom,-4.25
13105,537419,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-06 15:14:00,2.55,13495.0,United Kingdom,81.6
13122,537420,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,12,2010-12-06 15:18:00,1.25,17519.0,United Kingdom,15.0
13159,537421,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2010-12-06 15:25:00,2.95,17218.0,United Kingdom,8.85
13198,537422,22938,CUPCAKE LACE PAPER SET 6,2,2010-12-06 15:27:00,1.95,17812.0,United Kingdom,3.9
13212,537423,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,12,2010-12-06 15:34:00,2.95,14215.0,United Kingdom,35.4
13214,537424,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-06 15:35:00,2.95,15602.0,United Kingdom,17.7
13240,537428,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-06 15:38:00,2.1,17320.0,United Kingdom,25.2
13265,C537431,21755,LOVE BUILDING BLOCK WORD,-1,2010-12-06 16:10:00,5.95,16782.0,United Kingdom,-5.95
13266,537433,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-06 16:36:00,2.55,12913.0,United Kingdom,204.0
13972,537440,21617,4 LILY  BOTANICAL DINNER CANDLES,12,2010-12-06 17:16:00,3.75,17869.0,United Kingdom,45.0
14001,537441,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-12-06 17:26:00,3.75,13564.0,United Kingdom,11.25
14022,C537444,22580,ADVENT CALENDAR GINGHAM SACK,-8,2010-12-07 08:42:00,5.95,14850.0,United Kingdom,-47.6
14023,C537445,22418,10 COLOUR SPACEBOY PEN,-11,2010-12-07 08:57:00,0.85,15021.0,United Kingdom,-9.35
14058,537447,84665,SQUARE CHERRY BLOSSOM CABINET,4,2010-12-07 09:21:00,5.95,13963.0,United Kingdom,23.8
14059,537448,21756,BATH BUILDING BLOCK WORD,6,2010-12-07 09:23:00,6.6,17450.0,United Kingdom,39.6
14096,537458,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-07 09:55:00,4.95,17091.0,United Kingdom,29.7
14111,537459,22283,6 EGG HOUSE PAINTED WOOD,4,2010-12-07 09:57:00,7.95,17470.0,United Kingdom,31.8
14112,537460,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-12-07 10:04:00,2.55,17616.0,United Kingdom,326.4
14113,537461,79321,CHILLI LIGHTS,120,2010-12-07 10:06:00,4.25,15649.0,United Kingdom,510.0
14155,537463,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-12-07 10:08:00,0.42,12681.0,France,10.5
14183,537464,22940,FELTCRAFT CHRISTMAS FAIRY,8,2010-12-07 10:14:00,4.25,14907.0,United Kingdom,34.0
14207,537465,22867,HAND WARMER BIRD DESIGN,12,2010-12-07 10:32:00,2.1,17735.0,United Kingdom,25.2
14232,537467,22469,HEART OF WICKER SMALL,3,2010-12-07 10:36:00,1.65,16059.0,United Kingdom,4.95
14256,537469,22112,CHOCOLATE HOT WATER BOTTLE,24,2010-12-07 10:43:00,4.25,17720.0,United Kingdom,102.0
14260,537470,21692,SILVER LATTICE VANILLA CANDLE POT,4,2010-12-07 10:47:00,3.75,15018.0,United Kingdom,15.0
14292,537484,22457,NATURAL SLATE HEART CHALKBOARD ,48,2010-12-07 11:30:00,2.55,14733.0,United Kingdom,122.4
14321,537509,22834,HAND WARMER BABUSHKA DESIGN,96,2010-12-07 11:41:00,1.85,13756.0,United Kingdom,177.6
14328,537523,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-07 11:45:00,2.95,14176.0,United Kingdom,17.7
14332,C537530,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-12-07 11:47:00,7.95,13319.0,United Kingdom,-7.95
14404,537538,22829,SWEETHEART WIRE WALL TIDY,2,2010-12-07 11:49:00,9.95,15353.0,United Kingdom,19.9
14422,537567,21174,POTTERING IN THE SHED METAL SIGN,1,2010-12-07 11:59:00,1.95,18119.0,United Kingdom,1.95
14442,537592,21901,"KEY FOB , BACK DOOR ",24,2010-12-07 12:18:00,0.65,17491.0,United Kingdom,15.6
14455,537593,21937,STRAWBERRY   PICNIC BAG,5,2010-12-07 12:21:00,2.95,14282.0,United Kingdom,14.75
14486,537595,20751,FUNKY WASHING UP GLOVES ASSORTED,3,2010-12-07 12:29:00,2.1,13569.0,United Kingdom,6.3
14498,C537597,D,Discount,-1,2010-12-07 12:34:00,281.0,15498.0,United Kingdom,-281.0
14552,537603,22694,WICKER STAR ,6,2010-12-07 12:49:00,2.1,14673.0,United Kingdom,12.6
14584,537604,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,4,2010-12-07 13:01:00,3.75,13488.0,United Kingdom,15.0
14605,537605,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-07 13:13:00,0.95,16221.0,United Kingdom,1.9
14640,537606,22186,RED STAR CARD HOLDER,4,2010-12-07 13:16:00,2.95,15002.0,United Kingdom,11.8
14650,537607,22659,LUNCH BOX I LOVE LONDON,2,2010-12-07 13:18:00,1.95,15965.0,United Kingdom,3.9
14689,537608,21868,POTTING SHED TEA MUG,3,2010-12-07 13:20:00,1.25,15024.0,United Kingdom,3.75
14712,537609,85152,HAND OVER THE CHOCOLATE   SIGN ,48,2010-12-07 13:22:00,1.69,17675.0,United Kingdom,81.12
14727,537612,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-07 13:28:00,4.95,13769.0,United Kingdom,29.7
